score,group,threshold,split,cell_type,drug,dose
2.742331,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.5572586,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-6.789769,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
5.1704645,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.729423,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.3283278,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.8859603,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.9857192,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.0017068,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.8085935,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.67329,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.1141422,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.0775362,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.058178782,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.0480053,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
5.316007,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.62443864,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
7.753033,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
7.0681276,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.1456065,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.221677,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.39837354,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.2544477,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.990719,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.7503948,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.2260597,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.7813607,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.829456,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.9952998,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.2088065,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.4942656,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.918646,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.411543,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.21415842,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.0077477,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.3129416,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.285549,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.8297603,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.0416603,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.632339,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
9.043144,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
